from_node,to_node,length_m,elevation_change,elevation_gain
916037109,916037142,24.02501037713728,0.3000000000000007,0.3000000000000007
916037109,7099852082,68.82443132244443,3.0,3.0
916037137,916037109,120.26579246136157,0.8000000000000007,0.8000000000000007
916037137,916037161,41.00651612911046,2.5,2.5
916037137,7099851982,120.34926229842202,-8.3,0.0
916037137,739474131,104.80009370076448,-0.3999999999999986,0.0
916037137,3732569009,132.32020813630757,-9.399999999999999,0.0
916037137,7099851983,45.11678724780576,-9.0,0.0
916037142,916037109,24.02501037713728,-0.3000000000000007,0.0
916037142,739474123,44.44047875041056,3.0,3.0
916037142,916037163,91.1942307925132,5.099999999999998,5.099999999999998
916037148,916037104,8.744055160291744,0.0,0.0
916037148,739474123,31.017376224675825,-0.49999999999999645,0.0
916037148,10946112646,6.711014613056533,-0.19999999999999574,0.0
916037148,10721102922,146.22202394405923,3.3000000000000043,3.3000000000000043
916037161,739474123,117.32327468602291,1.6000000000000014,1.6000000000000014
916037161,916037137,41.00651612911046,-2.5,0.0
916037161,10946118958,50.99261765052588,3.8000000000000007,3.8000000000000007
916037163,916037142,91.1942307925132,-5.099999999999998,0.0
916037163,7099852082,66.15427314760919,-2.3999999999999986,0.0
916037163,739474123,203.84047432899732,-2.099999999999998,0.0
916073664,11951566056,4.1485619459004175,0.0,0.0
916073664,2637060665,114.94492641904513,-6.299999999999997,0.0
916073664,916073674,49.66853149408424,-2.6999999999999957,0.0
916073674,10946118960,2.0040829361097776,0.09999999999999432,0.09999999999999432
916073674,916073664,49.66853149408424,2.6999999999999957,2.6999999999999957
916073674,916073694,90.70190896956518,-5.100000000000001,0.0
916073694,10946112654,27.963453535932544,-0.3000000000000007,0.0
916073694,2637060665,45.43014031803991,1.5,1.5
916073694,2637060665,155.17197572965702,1.5,1.5
916073694,916073674,90.70190896956518,5.100000000000001,5.100000000000001
1302821170,6410720144,1.9942805989867856,-0.09999999999999787,0.0
1302821170,13336233260,93.04537400249819,1.8000000000000007,1.8000000000000007
1302821170,1471299551,62.16769928879792,0.3000000000000007,0.3000000000000007
1302821179,1302821294,75.86432577695408,-7.3999999999999915,0.0
